,st,year,housing_prices_quar,ahcdpi,ahcdpia,ahcdspt,landfree,ig_cons,fhpub,fhurb,pubhouen,frent,regulation_housing_enabling_federal_aid,regulation_rent_control
4932,SC,1992,1.703075,0.00191384,-0.00035689,115.454,,,0.0,0.0,1.0,,,1.0
4933,SC,1993,1.747925,0.00181231,-0.0004259,115.885,,,0.0,0.0,1.0,,,1.0
4934,SC,1994,1.7927,0.0022727,-7.27e-05,152.809,,,0.0,0.0,1.0,,,1.0
4935,SC,1995,1.85065,0.00214974,-0.0002146,154.035,,,0.0,0.0,1.0,,,1.0
4936,SC,1996,1.932825,0.00225557,-8.15e-05,170.464,,,0.0,0.0,1.0,,,1.0
4937,SC,1997,2.017275,0.00210079,-0.0001389,169.407,,6.0,0.0,0.0,1.0,,,1.0
4938,SC,1998,2.13265,0.00219932,-6.053e-05,189.077,,6.0,0.0,0.0,1.0,,,1.0
4939,SC,1999,2.242075,0.00203591,-0.00024114,187.306,,6.0,0.0,0.0,1.0,,,1.0
4940,SC,2000,2.3403,0.00206451,-0.00034134,201.666,,,0.0,0.0,1.0,0.0,,1.0
4941,SC,2001,2.48805,,,,0.03544983,,0.0,0.0,1.0,0.0,,1.0
4942,SC,2002,2.577325,0.00254334,-0.00011695,270.075,,,0.0,0.0,1.0,0.0,,1.0
4943,SC,2003,2.66615,,,,,,0.0,0.0,1.0,0.0,,1.0
4944,SC,2004,2.785625,0.00303988,-1.306e-05,347.893,,,0.0,0.0,1.0,0.0,,1.0
4945,SC,2005,2.997875,0.00290493,-0.00013394,354.018,,,0.0,0.0,1.0,0.0,,1.0
4946,SC,2006,3.2273,0.0028433,0.00010745,371.38,,,0.0,0.0,1.0,0.0,,1.0
4947,SC,2007,3.38045,0.00257391,-9.831e-05,359.732,0.037618128,9.0,0.0,0.0,1.0,0.0,,1.0
4948,SC,2008,3.4144,0.00304562,0.0005161,449.83,,,0.0,0.0,1.0,0.0,,1.0
4949,SC,2009,3.3564,0.00291317,6.002e-05,435.255,0.037618128,,0.0,0.0,1.0,0.0,,1.0
4950,SC,2010,3.2201,0.00352374,0.00071397,526.825,,,0.0,0.0,1.0,0.0,,1.0
4951,SC,2011,3.105225,0.00367769,0.00077407,572.178,0.037618128,,,,,0.0,,1.0
4952,SC,2012,,0.00323212,0.00081718,526.707,,,,,,0.0,,1.0
4953,SC,2013,,0.00264185,0.0003645,446.355,,,,,,0.0,,1.0
4954,SC,2014,,0.00265038,0.00031373,458.245,,,,,,0.0,,1.0
4955,SC,2015,,0.00253184,0.00021859,466.921,,,,,,0.0,,
4956,SC,2016,,,,,,,,,,0.0,,
4957,SC,2017,,,,,,,,,,,,
4958,SC,2018,,,,,,,,,,,,
4959,SC,2019,,,,,,,,,,,,
4960,SC,2020,,,,,,,,,,,,
4961,SD,1900,,,,,,,,,,,,
4962,SD,1901,,,,,,,,,,,,
4963,SD,1902,,,,,,,,,,,,
4964,SD,1903,,,,,,,,,,,,
4965,SD,1904,,,,,,,,,,,,
4966,SD,1905,,,,,,,,,,,,
4967,SD,1906,,,,,,,,,,,,
4968,SD,1907,,,,,,,,,,,,
4969,SD,1908,,,,,,,,,,,,
4970,SD,1909,,,,,,,,,,,,
4971,SD,1910,,,,,,,,,,,,
4972,SD,1911,,,,,,,,,,,,
4973,SD,1912,,,,,,,,,,,,
4974,SD,1913,,,,,,,0.0,0.0,0.0,,,
4975,SD,1914,,,,,,,0.0,0.0,0.0,,,
4976,SD,1915,,,,,,,0.0,0.0,0.0,,,
4977,SD,1916,,,,,,,0.0,0.0,0.0,,,
4978,SD,1917,,,,,,,0.0,0.0,0.0,,,
4979,SD,1918,,,,,,,0.0,0.0,0.0,,,
4980,SD,1919,,,,,,,0.0,0.0,0.0,,,
4981,SD,1920,,,,,,,0.0,0.0,0.0,,,
4982,SD,1921,,,,,,,0.0,0.0,0.0,,,
4983,SD,1922,,,,,,,0.0,0.0,0.0,,,
4984,SD,1923,,,,,,,0.0,0.0,0.0,,,
4985,SD,1924,,,,,,,0.0,0.0,0.0,,,
4986,SD,1925,,,,,,,0.0,0.0,0.0,,,
4987,SD,1926,,,,,,,0.0,0.0,0.0,,,
4988,SD,1927,,,,,,,0.0,0.0,0.0,,,
4989,SD,1928,,,,,,,0.0,0.0,0.0,,,
4990,SD,1929,,,,,,,0.0,0.0,0.0,,,
4991,SD,1930,,,,,,,0.0,0.0,0.0,,,
4992,SD,1931,,,,,,,0.0,0.0,0.0,,,
4993,SD,1932,,,,,,,0.0,0.0,0.0,,,
4994,SD,1933,,,,,,,0.0,0.0,0.0,,,
4995,SD,1934,,,,,,,0.0,0.0,0.0,,,
4996,SD,1935,,,,,,,0.0,0.0,0.0,,0.0,
4997,SD,1936,,,,,,,0.0,0.0,0.0,,0.0,
4998,SD,1937,,,,,,,0.0,0.0,0.0,,0.0,
4999,SD,1938,,,,,,,0.0,0.0,0.0,,0.0,
5000,SD,1939,,,,,,,0.0,0.0,0.0,,0.0,
5001,SD,1940,,,,,,,0.0,0.0,0.0,,0.0,
5002,SD,1941,,,,,,,0.0,0.0,0.0,,0.0,
5003,SD,1942,,,,,,,0.0,0.0,0.0,,0.0,
5004,SD,1943,,,,,,,0.0,0.0,0.0,,0.0,
5005,SD,1944,,,,,,,0.0,0.0,0.0,,0.0,
5006,SD,1945,,,,,,,0.0,0.0,0.0,,0.0,
5007,SD,1946,,,,,,,0.0,0.0,0.0,,0.0,
5008,SD,1947,,,,,,,0.0,0.0,0.0,,0.0,
5009,SD,1948,,,,,,,0.0,0.0,0.0,,0.0,
5010,SD,1949,,,,,,,0.0,0.0,0.0,,0.0,
5011,SD,1950,,,,,,,0.0,0.0,1.0,,1.0,0.0
5012,SD,1951,,,,,,,0.0,0.0,1.0,,1.0,0.0
5013,SD,1952,,,,,,,0.0,0.0,1.0,,1.0,0.0
5014,SD,1953,,,,,,,0.0,0.0,1.0,,1.0,0.0
5015,SD,1954,,,,,,,0.0,0.0,1.0,,,0.0
5016,SD,1955,,,,,,,0.0,0.0,1.0,,,0.0
5017,SD,1956,,,,,,,0.0,0.0,1.0,,,0.0
5018,SD,1957,,0.0,-0.00152633,0.0,,,0.0,0.0,1.0,,,0.0
5019,SD,1958,,,,,,,0.0,0.0,1.0,,,0.0
5020,SD,1959,,,,,,,0.0,0.0,1.0,,,0.0
5021,SD,1960,,,,,,,0.0,0.0,1.0,,,0.0
5022,SD,1961,,,,,,,0.0,0.0,1.0,,,0.0
5023,SD,1962,,0.0,-0.00225149,0.0,,,0.0,0.0,1.0,,,0.0
5024,SD,1963,,,,,,,0.0,0.0,1.0,,,0.0
5025,SD,1964,,,,,,,0.0,0.0,1.0,,,0.0
5026,SD,1965,,,,,,,0.0,0.0,1.0,,,0.0
5027,SD,1966,,,,,,,0.0,0.0,1.0,,,0.0
5028,SD,1967,,0.00011011,-0.00214346,0.193,,,0.0,0.0,1.0,,,0.0
5029,SD,1968,,,,,,,0.0,0.0,1.0,,,0.0
5030,SD,1969,,,,,,,0.0,0.0,1.0,,,0.0
5031,SD,1970,,,,,,,0.0,0.0,1.0,,,0.0
5032,SD,1971,,,,,,,0.0,0.0,1.0,,,0.0
5033,SD,1972,,0.00110349,-0.00123203,2.893,,,0.0,0.0,1.0,,,0.0
5034,SD,1973,,,,,,,0.0,0.0,1.0,,,0.0
5035,SD,1974,,,,,,,0.0,0.0,1.0,,,0.0
5036,SD,1975,0.666075,,,,,,0.0,0.0,1.0,,,0.0
5037,SD,1976,0.670225,,,,,,0.0,0.0,1.0,,,0.0
5038,SD,1977,0.72715,0.00262099,-0.00022279,10.751,,,0.0,0.0,1.0,,,0.0
5039,SD,1978,0.8166,0.00229377,-0.00044758,11.072,,,0.0,0.0,1.0,,,0.0
5040,SD,1979,0.9169,0.00177097,-0.00085892,9.591,,,0.0,0.0,1.0,,,0.0
5041,SD,1980,1.006925,0.00199443,-0.00091036,11.365,,11.0,0.0,0.0,1.0,,,0.0
5042,SD,1981,0.94715,0.00209823,-0.00070049,12.954,,,0.0,0.0,1.0,,,0.0
5043,SD,1982,1.002475,0.00256085,0.00014153,17.551,,,0.0,0.0,1.0,,,0.0
5044,SD,1983,1.050275,0.00187252,-0.00054632,13.465,,,0.0,0.0,1.0,,,0.0
5045,SD,1984,1.10655,0.00165121,-0.00081822,12.882,,,0.0,0.0,1.0,,,0.0
5046,SD,1985,1.10295,0.00188215,-0.00049936,15.92,,,0.0,0.0,1.0,,,0.0
5047,SD,1986,1.157,0.00184156,-0.00069166,15.9,,,0.0,0.0,1.0,,,0.0
5048,SD,1987,1.1811,0.00216021,-0.00023165,19.764,,,0.0,0.0,1.0,,,0.0
5049,SD,1988,1.1572,0.00204302,-0.0003683,19.55,,,0.0,0.0,1.0,,,0.0
5050,SD,1989,1.188375,0.00188486,-0.00060922,19.072,,,0.0,0.0,1.0,,,0.0
5051,SD,1990,1.23155,0.00216437,-0.00028677,23.802,,11.0,0.0,0.0,1.0,,,1.0
5052,SD,1991,1.297975,0.00190819,-0.00060145,22.37,,,0.0,0.0,1.0,,,1.0
5053,SD,1992,1.378125,0.00217761,-0.00039146,27.219,,,0.0,0.0,1.0,,,1.0
5054,SD,1993,1.471725,0.00175118,-0.00077532,23.325,,,0.0,0.0,1.0,,,1.0
5055,SD,1994,1.57985,0.00176339,-0.00090701,24.836,,,0.0,0.0,1.0,,,1.0
5056,SD,1995,1.645775,0.00192118,-0.00068394,28.242,,,0.0,0.0,1.0,,,1.0
5057,SD,1996,1.72165,0.00192196,-0.00061727,30.415,,,0.0,0.0,1.0,,,1.0
5058,SD,1997,1.7904,0.00143767,-0.00094754,23.797,,6.0,0.0,0.0,1.0,,,1.0
5059,SD,1998,1.868475,0.00205372,-0.0005465,35.954,,10.0,0.0,0.0,1.0,,,1.0
5060,SD,1999,1.929,0.00168713,-0.0008068,31.498,,9.0,0.0,0.0,1.0,,,1.0
5061,SD,2000,2.00375,0.0015774,-0.00076902,31.49,,,0.0,0.0,1.0,0.0,,1.0
5062,SD,2001,2.114875,,,,0.043970921,,0.0,0.0,1.0,0.0,,1.0
5063,SD,2002,2.2082,0.00236202,-0.00044598,50.917,,,0.0,0.0,1.0,0.0,,1.0
5064,SD,2003,2.30045,,,,,,0.0,0.0,1.0,0.0,,1.0
5065,SD,2004,2.431425,0.00262447,-0.00028369,64.315,,,0.0,0.0,1.0,0.0,,1.0
5066,SD,2005,2.605175,0.0033092,0.00047353,84.294,,,0.0,0.0,1.0,0.0,,1.0
5067,SD,2006,2.727725,0.00354193,0.00076743,93.015,,,0.0,0.0,1.0,0.0,,1.0
5068,SD,2007,2.83565,0.00368001,0.00099364,102.459,0.046861984,9.0,0.0,0.0,1.0,0.0,,1.0
5069,SD,2008,2.913325,0.00311667,0.00066283,97.332,,,0.0,0.0,1.0,0.0,,1.0
5070,SD,2009,2.935225,0.00337378,0.00057424,107.1,0.046861984,,0.0,0.0,1.0,0.0,,1.0
5071,SD,2010,2.9126,0.00330256,0.00013842,106.312,,,0.0,0.0,1.0,0.0,,1.0
5072,SD,2011,2.924025,0.00324836,0.00022363,113.543,0.046861984,,,,,0.0,,1.0
5073,SD,2012,,0.00285483,0.00028328,107.354,,,,,,0.0,,1.0
5074,SD,2013,,0.00278081,0.00032807,106.891,,,,,,0.0,,1.0
5075,SD,2014,,0.00254454,0.0001302,97.303,,,,,,0.0,,1.0
5076,SD,2015,,0.00236942,0.00034793,94.631,,,,,,0.0,,
5077,SD,2016,,,,,,,,,,0.0,,
5078,SD,2017,,,,,,,,,,,,
5079,SD,2018,,,,,,,,,,,,
5080,SD,2019,,,,,,,,,,,,
5081,SD,2020,,,,,,,,,,,,
5082,TN,1900,,,,,,,,,,,,
5083,TN,1901,,,,,,,,,,,,
5084,TN,1902,,,,,,,,,,,,
5085,TN,1903,,,,,,,,,,,,
5086,TN,1904,,,,,,,,,,,,
5087,TN,1905,,,,,,,,,,,,
5088,TN,1906,,,,,,,,,,,,
5089,TN,1907,,,,,,,,,,,,
5090,TN,1908,,,,,,,,,,,,
5091,TN,1909,,,,,,,,,,,,
5092,TN,1910,,,,,,,,,,,,
5093,TN,1911,,,,,,,,,,,,
5094,TN,1912,,,,,,,,,,,,
5095,TN,1913,,,,,,,0.0,0.0,0.0,,,
5096,TN,1914,,,,,,,0.0,0.0,0.0,,,
5097,TN,1915,,,,,,,0.0,0.0,0.0,,,
5098,TN,1916,,,,,,,0.0,0.0,0.0,,,
5099,TN,1917,,,,,,,0.0,0.0,0.0,,,
5100,TN,1918,,,,,,,0.0,0.0,0.0,,,
5101,TN,1919,,,,,,,0.0,0.0,0.0,,,
5102,TN,1920,,,,,,,0.0,0.0,0.0,,,
5103,TN,1921,,,,,,,0.0,0.0,0.0,,,
5104,TN,1922,,,,,,,0.0,0.0,0.0,,,
5105,TN,1923,,,,,,,0.0,0.0,0.0,,,
5106,TN,1924,,,,,,,0.0,0.0,0.0,,,
5107,TN,1925,,,,,,,0.0,0.0,0.0,,,
5108,TN,1926,,,,,,,0.0,0.0,0.0,,,
5109,TN,1927,,,,,,,0.0,0.0,0.0,,,
5110,TN,1928,,,,,,,0.0,0.0,0.0,,,
5111,TN,1929,,,,,,,0.0,0.0,0.0,,,
5112,TN,1930,,,,,,,0.0,0.0,0.0,,,
5113,TN,1931,,,,,,,0.0,0.0,0.0,,,
5114,TN,1932,,,,,,,0.0,0.0,0.0,,,
5115,TN,1933,,,,,,,0.0,0.0,0.0,,,
5116,TN,1934,,,,,,,0.0,0.0,0.0,,,
5117,TN,1935,,,,,,,0.0,0.0,1.0,,1.0,
5118,TN,1936,,,,,,,0.0,0.0,1.0,,1.0,
5119,TN,1937,,,,,,,0.0,0.0,1.0,,1.0,
5120,TN,1938,,,,,,,0.0,0.0,1.0,,1.0,
5121,TN,1939,,,,,,,0.0,0.0,1.0,,1.0,
5122,TN,1940,,,,,,,0.0,0.0,1.0,,1.0,
5123,TN,1941,,,,,,,0.0,0.0,1.0,,1.0,
5124,TN,1942,,,,,,,0.0,0.0,1.0,,1.0,
5125,TN,1943,,,,,,,0.0,0.0,1.0,,1.0,
5126,TN,1944,,,,,,,0.0,0.0,1.0,,1.0,
5127,TN,1945,,,,,,,0.0,0.0,1.0,,1.0,
5128,TN,1946,,,,,,,0.0,0.0,1.0,,1.0,
5129,TN,1947,,,,,,,0.0,0.0,1.0,,1.0,
5130,TN,1948,,,,,,,0.0,0.0,1.0,,1.0,
5131,TN,1949,,,,,,,0.0,0.0,1.0,,1.0,
5132,TN,1950,,,,,,,0.0,0.0,1.0,,1.0,0.0
5133,TN,1951,,,,,,,0.0,0.0,1.0,,1.0,0.0
5134,TN,1952,,,,,,,0.0,0.0,1.0,,1.0,0.0
5135,TN,1953,,,,,,,0.0,0.0,1.0,,1.0,0.0
5136,TN,1954,,,,,,,0.0,0.0,1.0,,,0.0
5137,TN,1955,,,,,,,0.0,0.0,1.0,,,0.0
5138,TN,1956,,,,,,,0.0,0.0,1.0,,,0.0
5139,TN,1957,,0.00175473,0.0007075,8.93,,,0.0,0.0,1.0,,,0.0
5140,TN,1958,,,,,,,0.0,0.0,1.0,,,0.0
5141,TN,1959,,,,,,,0.0,0.0,1.0,,,0.0
5142,TN,1960,,,,,,,0.0,0.0,1.0,,,0.0
5143,TN,1961,,,,,,,0.0,0.0,1.0,,,0.0
5144,TN,1962,,0.00478838,0.00329132,31.13,,,0.0,0.0,1.0,,,0.0
5145,TN,1963,,,,,,,0.0,0.0,1.0,,,0.0
5146,TN,1964,,,,,,,0.0,0.0,1.0,,,0.0
5147,TN,1965,,,,,,,0.0,0.0,1.0,,,0.0
5148,TN,1966,,,,,,,0.0,0.0,1.0,,,0.0
5149,TN,1967,,0.00374468,0.00181961,35.54,,,0.0,0.0,1.0,,,0.0
5150,TN,1968,,,,,,,0.0,0.0,1.0,,,0.0
5151,TN,1969,,,,,,,0.0,0.0,1.0,,,0.0
5152,TN,1970,,,,,,,0.0,0.0,1.0,,,0.0
5153,TN,1971,,,,,,,0.0,0.0,1.0,,,0.0
5154,TN,1972,,0.00528929,0.00325691,79.267,,,0.0,0.0,1.0,,,0.0
5155,TN,1973,,,,,,,0.0,0.0,1.0,,,0.0
5156,TN,1974,,,,,,,0.0,0.0,1.0,,,0.0
5157,TN,1975,0.6787,,,,,,0.0,0.0,1.0,,,0.0
5158,TN,1976,0.6955,,,,,,0.0,0.0,1.0,,,0.0
5159,TN,1977,0.765775,0.00213322,-0.00018296,54.615,,,0.0,0.0,1.0,,,0.0
5160,TN,1978,0.854325,0.00191952,-0.00041757,55.566,,,0.0,0.0,1.0,,,0.0
5161,TN,1979,0.939825,0.00223213,9.35e-06,73.172,,,0.0,0.0,1.0,,,0.0
5162,TN,1980,0.9973,0.00315465,0.00078415,113.641,,16.0,0.0,0.0,1.0,,,0.0
5163,TN,1981,1.042375,0.00283083,0.00056472,114.244,,,0.0,0.0,1.0,,,0.0
5164,TN,1982,1.065775,0.0032,0.00121695,139.576,,,0.0,0.0,1.0,,,0.0
5165,TN,1983,1.116675,0.0029514,0.00092907,136.849,,,0.0,0.0,1.0,,,0.0
5166,TN,1984,1.144025,0.00315309,0.00113692,159.375,,,0.0,0.0,1.0,,,0.0
5167,TN,1985,1.2336,0.00290291,0.00096671,161.142,,,0.0,0.0,1.0,,,0.0
5168,TN,1986,1.315925,0.00319755,0.00117468,189.126,,,0.0,0.0,1.0,,,0.0
5169,TN,1987,1.404675,0.00337927,0.00150979,214.702,,,0.0,0.0,1.0,,,0.0
5170,TN,1988,1.44175,0.00294899,0.00107049,202.533,,,0.0,0.0,1.0,,,0.0
5171,TN,1989,1.461175,0.00308728,0.00117471,230.61,,,0.0,0.0,1.0,,,0.0
5172,TN,1990,1.468425,0.00308819,0.00115495,245.396,,12.0,0.0,0.0,1.0,,,0.0
5173,TN,1991,1.49015,0.00354567,0.00152901,297.258,,,0.0,0.0,1.0,,,0.0
5174,TN,1992,1.5372,0.00269563,0.00046993,242.577,,,0.0,0.0,1.0,,,0.0
5175,TN,1993,1.5892,0.00282769,0.00064866,275.233,,,0.0,0.0,1.0,,,0.0
5176,TN,1994,1.665475,0.00275028,0.00062823,283.56,,,0.0,0.0,1.0,,,0.0
5177,TN,1995,1.75745,0.00305574,0.0009345,338.701,,,0.0,0.0,1.0,,,0.0
5178,TN,1996,1.8546,0.00272221,0.00043649,319.814,,,0.0,0.0,1.0,,,1.0
5179,TN,1997,1.9378,0.00344563,0.00114114,428.475,,12.0,0.0,0.0,1.0,,,1.0
5180,TN,1998,2.04165,0.00325774,0.00101592,436.928,,13.0,0.0,0.0,1.0,,,1.0
5181,TN,1999,2.105475,0.00347728,0.00125179,501.996,,14.0,0.0,0.0,1.0,,,1.0
5182,TN,2000,2.1618,0.00303978,0.00078094,461.003,,,0.0,0.0,1.0,0.0,,1.0
5183,TN,2001,2.2703,,,,0.035147406,,0.0,0.0,1.0,0.0,,1.0
5184,TN,2002,2.33725,0.00303126,0.00054771,496.139,,,0.0,0.0,1.0,0.0,,1.0
5185,TN,2003,2.4163,,,,,,0.0,0.0,1.0,0.0,,1.0
5186,TN,2004,2.514775,0.00305368,0.00047979,542.367,,,0.0,0.0,1.0,0.0,,1.0
5187,TN,2005,2.6783,0.00300113,0.00041359,559.38,,,0.0,0.0,1.0,0.0,,1.0
5188,TN,2006,2.87115,0.00262785,0.00025288,515.637,,,0.0,0.0,1.0,0.0,,1.0
5189,TN,2007,3.010125,0.00322869,0.00089564,665.516,0.036592938,9.0,0.0,0.0,1.0,0.0,,1.0
5190,TN,2008,3.03535,0.00297235,0.0007519,643.778,,,0.0,0.0,1.0,0.0,,1.0
5191,TN,2009,2.9969,0.00322591,0.00096097,702.65,0.036592938,,0.0,0.0,1.0,0.0,,1.0
5192,TN,2010,2.920625,0.00457454,0.00166601,1006.58,,,0.0,0.0,1.0,0.0,,1.0
5193,TN,2011,2.8565,0.00470893,0.0018057,1090.883,0.036592938,,,,,0.0,,1.0
5194,TN,2012,,0.00404409,0.00141615,988.493,,,,,,0.0,,1.0
5195,TN,2013,,0.00338634,0.00094761,863.056,,,,,,0.0,,1.0
5196,TN,2014,,0.00320517,0.00083637,823.083,,,,,,0.0,,1.0
5197,TN,2015,,0.0032341,0.00110678,872.582,,,,,,0.0,,
5198,TN,2016,,,,,,,,,,0.0,,
5199,TN,2017,,,,,,,,,,,,
5200,TN,2018,,,,,,,,,,,,
5201,TN,2019,,,,,,,,,,,,
5202,TN,2020,,,,,,,,,,,,
5203,TX,1900,,,,,,,,,,,,
5204,TX,1901,,,,,,,,,,,,
5205,TX,1902,,,,,,,,,,,,
5206,TX,1903,,,,,,,,,,,,
5207,TX,1904,,,,,,,,,,,,
5208,TX,1905,,,,,,,,,,,,
5209,TX,1906,,,,,,,,,,,,
5210,TX,1907,,,,,,,,,,,,
5211,TX,1908,,,,,,,,,,,,
5212,TX,1909,,,,,,,,,,,,
5213,TX,1910,,,,,,,,,,,,
5214,TX,1911,,,,,,,,,,,,
5215,TX,1912,,,,,,,,,,,,
5216,TX,1913,,,,,,,0.0,0.0,0.0,,,
5217,TX,1914,,,,,,,0.0,0.0,0.0,,,
5218,TX,1915,,,,,,,0.0,0.0,0.0,,,
5219,TX,1916,,,,,,,0.0,0.0,0.0,,,
5220,TX,1917,,,,,,,0.0,0.0,0.0,,,
5221,TX,1918,,,,,,,0.0,0.0,0.0,,,
5222,TX,1919,,,,,,,0.0,0.0,0.0,,,
5223,TX,1920,,,,,,,0.0,0.0,0.0,,,
5224,TX,1921,,,,,,,0.0,0.0,0.0,,,
5225,TX,1922,,,,,,,0.0,0.0,0.0,,,
5226,TX,1923,,,,,,,0.0,0.0,0.0,,,
5227,TX,1924,,,,,,,0.0,0.0,0.0,,,
5228,TX,1925,,,,,,,0.0,0.0,0.0,,,
5229,TX,1926,,,,,,,0.0,0.0,0.0,,,
5230,TX,1927,,,,,,,0.0,0.0,0.0,,,
5231,TX,1928,,,,,,,0.0,0.0,0.0,,,
5232,TX,1929,,,,,,,0.0,0.0,0.0,,,
5233,TX,1930,,,,,,,0.0,0.0,0.0,,,
5234,TX,1931,,,,,,,0.0,0.0,0.0,,,
5235,TX,1932,,,,,,,0.0,0.0,0.0,,,
5236,TX,1933,,,,,,,0.0,0.0,0.0,,,
5237,TX,1934,,,,,,,0.0,0.0,0.0,,,
5238,TX,1935,,,,,,,0.0,0.0,0.0,,0.0,
5239,TX,1936,,,,,,,0.0,0.0,0.0,,0.0,
5240,TX,1937,,,,,,,0.0,0.0,1.0,,1.0,
5241,TX,1938,,,,,,,0.0,0.0,1.0,,1.0,
5242,TX,1939,,,,,,,0.0,0.0,1.0,,1.0,
5243,TX,1940,,,,,,,0.0,0.0,1.0,,1.0,
5244,TX,1941,,,,,,,0.0,0.0,1.0,,1.0,
5245,TX,1942,,,,,,,0.0,0.0,1.0,,1.0,
5246,TX,1943,,,,,,,0.0,0.0,1.0,,1.0,
5247,TX,1944,,,,,,,0.0,0.0,1.0,,1.0,
5248,TX,1945,,,,,,,0.0,0.0,1.0,,1.0,
5249,TX,1946,,,,,,,0.0,0.0,1.0,,1.0,
5250,TX,1947,,,,,,,0.0,0.0,1.0,,1.0,
5251,TX,1948,,,,,,,0.0,0.0,1.0,,1.0,
5252,TX,1949,,,,,,,0.0,0.0,1.0,,1.0,
5253,TX,1950,,,,,,,0.0,0.0,1.0,,1.0,0.0
5254,TX,1951,,,,,,,0.0,0.0,1.0,,1.0,0.0
5255,TX,1952,,,,,,,0.0,0.0,1.0,,1.0,0.0
5256,TX,1953,,,,,,,0.0,0.0,1.0,,1.0,0.0
5257,TX,1954,,,,,,,0.0,0.0,1.0,,,0.0
5258,TX,1955,,,,,,,0.0,0.0,1.0,,,0.0
5259,TX,1956,,,,,,,0.0,0.0,1.0,,,0.0
5260,TX,1957,,0.00063928,-0.00031748,10.759,,,0.0,0.0,1.0,,,0.0
5261,TX,1958,,,,,,,0.0,0.0,1.0,,,0.0
5262,TX,1959,,,,,,,0.0,0.0,1.0,,,0.0
5263,TX,1960,,,,,,,0.0,0.0,1.0,,,0.0
5264,TX,1961,,,,,,,0.0,0.0,1.0,,,0.0
5265,TX,1962,,0.00107521,-6.251e-05,22.772,,,0.0,0.0,1.0,,,0.0
5266,TX,1963,,,,,,,0.0,0.0,1.0,,,0.0
5267,TX,1964,,,,,,,0.0,0.0,1.0,,,0.0
5268,TX,1965,,,,,,,0.0,0.0,1.0,,,0.0
5269,TX,1966,,,,,,,0.0,0.0,1.0,,,0.0
5270,TX,1967,,0.001106,-0.00033244,32.87,,,0.0,0.0,1.0,,,0.0
5271,TX,1968,,,,,,,0.0,0.0,1.0,,,0.0
5272,TX,1969,,,,,,,0.0,0.0,1.0,,,0.0
5273,TX,1970,,,,,,,0.0,0.0,1.0,,,0.0
5274,TX,1971,,,,,,,0.0,0.0,1.0,,,0.0
5275,TX,1972,,0.00200213,0.00029013,96.213,,,0.0,0.0,1.0,,,0.0
5276,TX,1973,,,,,,,0.0,0.0,1.0,,,0.0
5277,TX,1974,,,,,,,0.0,0.0,1.0,,,0.0
5278,TX,1975,0.57715,,,,,,0.0,0.0,1.0,,,0.0
5279,TX,1976,0.627,,,,,,0.0,0.0,1.0,,,0.0
5280,TX,1977,0.7029,0.0008774,-0.00088368,77.215,,,0.0,0.0,1.0,,,0.0
5281,TX,1978,0.810475,0.0011127,-0.00061443,111.338,,,0.0,0.0,1.0,,,0.0
5282,TX,1979,0.93285,0.00135333,-0.0003321,156.815,,,0.0,0.0,1.0,,,0.0
5283,TX,1980,1.03895,0.00150061,-0.00013286,199.034,,32.0,0.0,0.0,1.0,,,0.0
5284,TX,1981,1.134775,0.0013587,-0.00020291,210.242,,,0.0,0.0,1.0,,,0.0
5285,TX,1982,1.250625,0.00143431,0.00015972,255.581,,,0.0,0.0,1.0,,,0.0
5286,TX,1983,1.272725,0.00122471,-9.425e-05,232.001,,,0.0,0.0,1.0,,,0.0
5287,TX,1984,1.281475,0.00122885,-7.98e-05,251.323,,,0.0,0.0,1.0,,,0.0
5288,TX,1985,1.28355,0.00138652,6.215e-05,311.034,,,0.0,0.0,1.0,,,0.0
5289,TX,1986,1.30235,0.00139164,-4.27e-06,328.372,,,0.0,0.0,1.0,,,0.0
5290,TX,1987,1.21865,0.00180395,0.00040882,428.488,,,0.0,0.0,1.0,,,1.0
5291,TX,1988,1.1543,0.00179136,0.00035069,442.89,,,0.0,0.0,1.0,,,1.0
5292,TX,1989,1.15765,0.0016118,0.00018317,428.695,,,0.0,0.0,1.0,,,1.0
5293,TX,1990,1.1726,0.0015847,6.98e-05,451.046,,40.0,0.0,0.0,1.0,,,1.0
5294,TX,1991,1.199025,0.00143623,-0.00017802,435.066,,,0.0,0.0,1.0,,,1.0
5295,TX,1992,1.24075,0.00148248,-0.00018915,477.6,,,0.0,0.0,1.0,,,1.0
5296,TX,1993,1.276925,0.0015128,-0.00038543,523.034,,,0.0,0.0,1.0,,,1.0
5297,TX,1994,1.3045,0.00180586,-0.00012314,655.466,,,0.0,0.0,1.0,,,1.0
5298,TX,1995,1.327925,0.00149058,-0.00042781,578.934,,,0.0,0.0,1.0,,,1.0
5299,TX,1996,1.362825,0.00191794,5.764e-05,796.528,,,0.0,0.0,1.0,,,1.0
5300,TX,1997,1.3927,0.0018899,3.576e-05,849.393,,53.0,0.0,0.0,1.0,,,1.0
5301,TX,1998,1.460025,0.00246328,0.00062704,1212.317,,46.0,0.0,0.0,1.0,,,1.0
5302,TX,1999,1.5377,0.0023446,0.00047192,1239.082,,50.0,0.0,0.0,1.0,,,1.0
5303,TX,2000,1.629975,0.00318593,0.0013484,1809.067,,,0.0,0.0,1.0,0.0,,1.0
