Year,State,Housing_Prices_Quarter,Community_Spending,Unexpected_Housing_Spending,Govt_Direct_Expenditure,Property_Rights,Number_Interest_Groups,No_Discrimination_Laws,Private_Fair_Housing,Public_Fair_Housing,Urban_Fair_Housing,Banned_Discrimination_Public_Housing,Banned_Discrimination_Private_Housing,Legislation_Public_Housing,Rent_Control,State_Aid_Allowed,Federal_Aid_Allowed,Prohibit_Rent_Control
1936-01-01,AL,0.7251,0.00379593,0.00241328,16.773,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1937-01-01,AL,0.7251,0.00379593,0.00241328,16.773,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1938-01-01,AL,0.7251,0.00379593,0.00241328,16.773,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1939-01-01,AL,0.7251,0.00379593,0.00241328,16.773,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1940-01-01,AL,0.7251,0.00379593,0.00241328,16.773,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1941-01-01,AL,0.7251,0.00379593,0.00241328,16.773,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1942-01-01,AL,0.7251,0.00379593,0.00241328,16.773,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1943-01-01,AL,0.7251,0.00379593,0.00241328,16.773,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1944-01-01,AL,0.7251,0.00379593,0.00241328,16.773,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1945-01-01,AL,0.7251,0.00379593,0.00241328,16.773,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1946-01-01,AL,0.7251,0.00379593,0.00241328,16.773,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1947-01-01,AL,0.7251,0.00379593,0.00241328,16.773,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1948-01-01,AL,0.7251,0.00379593,0.00241328,16.773,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1949-01-01,AL,0.7251,0.00379593,0.00241328,16.773,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1950-01-01,AL,0.7251,0.00379593,0.00241328,16.773,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1951-01-01,AL,0.7251,0.00379593,0.00241328,16.773,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1952-01-01,AL,0.7251,0.00379593,0.00241328,16.773,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1953-01-01,AL,0.7251,0.00379593,0.00241328,16.773,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1954-01-01,AL,0.7251,0.00379593,0.00241328,16.773,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1955-01-01,AL,0.7251,0.00379593,0.00241328,16.773,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1956-01-01,AL,0.7251,0.00379593,0.00241328,16.773,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1957-01-01,AL,0.7251,0.00379593,0.00241328,16.773,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1958-01-01,AL,0.7251,0.0037386313964950712,0.0022617250438116097,17.300311062431543,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1959-01-01,AL,0.7251,0.003681332792990142,0.00211017008762322,17.82762212486309,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1960-01-01,AL,0.7251,0.0036240341894852135,0.00195861513143483,18.354933187294634,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1961-01-01,AL,0.7251,0.0035665786035049287,0.0018066449561883898,18.883688937568458,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1962-01-01,AL,0.7251,0.00350928,0.00165509,19.411,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1963-01-01,AL,0.7251,0.003490918061336254,0.001578843778751369,20.853209748083245,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1964-01-01,AL,0.7251,0.0034725561226725083,0.0015025975575027382,22.295419496166485,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1965-01-01,AL,0.7251,0.0034541438773274917,0.0014261424424972617,23.741580503833518,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1966-01-01,AL,0.7251,0.003435781938663746,0.001349896221248631,25.183790251916758,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1967-01-01,AL,0.7251,0.00341742,0.00127365,26.626,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1968-01-01,AL,0.7251,0.003568467234392114,0.001331742168674699,31.539707557502737,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1969-01-01,AL,0.7251,0.0037199282968236585,0.0013899934939759038,36.46687732749179,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1970-01-01,AL,0.7251,0.0038709755312157723,0.0014480856626506024,41.38058488499452,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1971-01-01,AL,0.7251,0.004022022765607886,0.0015061778313253012,46.29429244249726,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1972-01-01,AL,0.7251,0.00417307,0.00156427,51.208,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1973-01-01,AL,0.7251,0.00373629197044335,0.001107845763546798,49.3755960591133,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1974-01-01,AL,0.7251,0.003300707323481117,0.0006526685878489326,47.5481986863711,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1975-01-01,AL,0.7251,0.0028651226765188838,0.00019749141215106734,45.7208013136289,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1976-01-01,AL,0.777425,0.0024295380295566507,-0.00025768576354679817,43.8934039408867,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1977-01-01,AL,0.85745,0.00199276,-0.00071411,42.061,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1978-01-01,AL,0.934175,0.00176546,-0.00082773,41.825,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1979-01-01,AL,1.03075,0.00232589,-0.0002874,61.936,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1980-01-01,AL,1.055725,0.0031447,0.00048598,92.253,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1981-01-01,AL,1.1099,0.00284317,0.00038483,92.673,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1982-01-01,AL,1.1074,0.00299408,0.00084065,105.88,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1983-01-01,AL,1.16235,0.00264971,0.0005608,98.738,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1984-01-01,AL,1.2317,0.00271108,0.00063094,110.278,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1985-01-01,AL,1.2609,0.00271332,0.00054294,120.57,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1986-01-01,AL,1.33495,0.00252812,0.00045562,119.652,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1987-01-01,AL,1.39435,0.00248314,0.000553,123.537,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1988-01-01,AL,1.429975,0.0022137,5.244e-05,118.1,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1989-01-01,AL,1.45005,0.00249265,0.00060394,144.69,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1990-01-01,AL,1.4767,0.00265662,0.00065447,165.221,0.040153282,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1991-01-01,AL,1.522525,0.00317469,0.00105215,208.579,0.040153282,6.284708642940947,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1992-01-01,AL,1.584275,0.00249636,0.0002546,175.13,0.040153282,7.569417285881893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1993-01-01,AL,1.652125,0.00362151,0.00128138,270.6,0.040153282,8.857645678529526,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1994-01-01,AL,1.71095,0.00319618,0.00090675,249.184,0.040153282,10.142354321470473,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1995-01-01,AL,1.778825,0.0036577,0.0013853,304.542,0.040153282,11.42706296441142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1996-01-01,AL,1.8521,0.00325326,0.00099957,282.959,0.040153282,12.711771607352365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1997-01-01,AL,1.920525,0.00339141,0.00111893,309.565,0.040153282,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1998-01-01,AL,2.0203,0.00314673,0.00074548,304.821,0.040153282,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1999-01-01,AL,2.071325,0.0031526,0.00071409,322.29,0.040153282,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2000-01-01,AL,2.122325,0.00284932,0.00031004,304.238,0.040153282,11.873716632443532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2001-01-01,AL,2.242625,0.0031777837209302326,0.000481969876880985,354.3684842681259,0.040153282,13.752566735112936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2002-01-01,AL,2.3089,0.00350535,0.00065343,404.362,0.04075531210041077,15.626283367556468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2003-01-01,AL,2.400575,0.003457365,0.0006382499999999999,417.1885,0.04135734220082154,17.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2004-01-01,AL,2.4905,0.00340938,0.00062307,430.015,0.04195937230123231,19.373716632443532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2005-01-01,AL,2.6653,0.00326349,0.0004164,438.805,0.04256305179917846,21.252566735112936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2006-01-01,AL,2.877775,0.00311263,0.00027646,443.703,0.043165081899589224,23.126283367556468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2007-01-01,AL,3.0189,0.00301702,0.00026084,451.654,0.043767112,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2008-01-01,AL,3.066825,0.00264696,-6.635e-05,415.493,0.043767112,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2009-01-01,AL,3.0433,0.00269376,-1.53e-06,424.824,0.043767112,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2010-01-01,AL,2.9433,0.00324858,4.895e-05,515.078,0.043767112,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2011-01-01,AL,2.853525,0.00311414,6.632e-05,516.002,0.043767112,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2012-01-01,AL,2.853525,0.00293105,9.791e-05,499.894,0.043767112,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2013-01-01,AL,2.853525,0.00263977,-0.0001301,461.483,0.043767112,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2014-01-01,AL,2.853525,0.00271375,4.49e-06,474.628,0.043767112,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2015-01-01,AL,2.853525,0.0026408,0.00011261,481.97,0.043767112,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2016-01-01,AL,2.853525,0.0026408,0.00011261,481.97,0.043767112,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2017-01-01,AL,2.853525,0.0026408,0.00011261,481.97,0.043767112,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2018-01-01,AL,2.853525,0.0026408,0.00011261,481.97,0.043767112,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2019-01-01,AL,2.853525,0.0026408,0.00011261,481.97,0.043767112,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2020-01-01,AL,2.853525,0.0026408,0.00011261,481.97,0.043767112,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1900-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1901-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1902-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1906-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1909-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1911-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1913-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1914-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1938-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1939-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1940-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1941-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1942-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1943-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1944-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1945-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1946-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1947-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1948-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1949-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1950-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1951-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1952-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1953-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1954-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1955-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1956-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1957-01-01,AR,0.636125,0.00041518,-0.00097519,0.904,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1958-01-01,AR,0.636125,0.0006913706626506024,-0.0008108160679079956,1.7599309967141292,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1959-01-01,AR,0.636125,0.0009675613253012048,-0.0006464421358159912,2.6158619934282585,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1960-01-01,AR,0.636125,0.0012437519879518071,-0.0004820682037239868,3.4717929901423874,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1961-01-01,AR,0.636125,0.0015206993373493975,-0.0003172439320920043,4.330069003285871,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1962-01-01,AR,0.636125,0.00179689,-0.00015287,5.186,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1963-01-01,AR,0.636125,0.002371725021905805,0.00031525949069003285,8.009652792990142,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1964-01-01,AR,0.636125,0.00294656004381161,0.0007833889813800656,10.833305585980284,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1965-01-01,AR,0.636125,0.0035229699561883897,0.0012528010186199342,13.664694414019715,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1966-01-01,AR,0.636125,0.004097804978094195,0.0017209305093099669,16.48834720700986,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1967-01-01,AR,0.636125,0.00467264,0.00218906,19.312,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1968-01-01,AR,0.636125,0.004392473515881708,0.0018920027710843373,19.776145673603505,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1969-01-01,AR,0.636125,0.004111539452354874,0.0015941316867469878,20.241562979189485,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1970-01-01,AR,0.636125,0.0038313729682365825,0.0012970744578313252,20.705708652792993,0.039267469,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
